Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2023-01-14T14:18:18.852000,2023-05-22T19:39:35.803009+00:00,2022-09-29T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-30T00:00:00+02:00,0.8
2023-01-14T14:18:11.602000,2023-05-22T19:39:31.967750+00:00,2022-09-28T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-29T00:00:00+02:00,1.3
2023-01-14T14:17:59.976000,2023-05-22T19:39:28.504263+00:00,2022-09-27T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-28T00:00:00+02:00,0.1
2023-01-14T14:17:52.717000,2023-05-22T19:39:14.942045+00:00,2022-09-26T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-27T00:00:00+02:00,0.9
2023-01-14T14:17:44.112000,2023-05-22T19:39:11.197976+00:00,2022-09-25T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-26T00:00:00+02:00,2.4
2023-01-14T14:17:36.138000,2023-05-22T19:39:07.578971+00:00,2022-09-24T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-25T00:00:00+02:00,4.3
2023-01-14T14:17:28.904000,2023-05-22T19:38:55.184704+00:00,2022-09-23T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-24T00:00:00+02:00,4.7
2023-01-14T14:17:21.948000,2023-05-22T19:38:51.238515+00:00,2022-09-22T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-23T00:00:00+02:00,7.0
2023-01-14T14:17:14.817000,2023-05-22T19:38:47.249550+00:00,2022-09-21T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-22T00:00:00+02:00,8.2
2023-01-14T14:17:06.607000,2023-05-22T19:38:32.388025+00:00,2022-09-20T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-21T00:00:00+02:00,7.7
2023-01-14T14:16:55.036000,2023-05-22T19:38:28.967639+00:00,2022-09-19T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-20T00:00:00+02:00,7.7
2023-01-14T14:16:47.586000,2023-05-22T19:38:25.265727+00:00,2022-09-18T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-19T00:00:00+02:00,3.0
2023-01-14T14:16:40.076000,2023-05-22T19:38:11.610514+00:00,2022-09-17T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-18T00:00:00+02:00,6.8
2023-01-14T14:16:32.441000,2023-05-22T19:38:07.704092+00:00,2022-09-16T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-17T00:00:00+02:00,4.9
2023-01-14T14:16:24.783000,2023-05-22T19:38:04.365623+00:00,2022-09-15T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-16T00:00:00+02:00,5.6
2023-01-14T14:16:17.814000,2023-05-22T19:37:50.009472+00:00,2022-09-14T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-15T00:00:00+02:00,2.6
2023-01-14T14:16:10.726000,2023-05-22T19:37:46.193255+00:00,2022-09-13T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-14T00:00:00+02:00,5.0
2023-01-14T14:15:59.122000,2023-05-22T19:37:42.251263+00:00,2022-09-12T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-13T00:00:00+02:00,5.0
2023-01-14T14:15:52.052000,2023-05-22T19:37:28.557887+00:00,2022-09-11T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-12T00:00:00+02:00,3.7
2023-01-14T14:15:44.584000,2023-05-22T19:37:24.592189+00:00,2022-09-10T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-11T00:00:00+02:00,5.0
2023-01-14T14:15:37.119000,2023-05-22T19:37:20.863580+00:00,2022-09-09T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-10T00:00:00+02:00,3.2
2023-01-14T14:15:29.325000,2023-05-22T19:37:07.826694+00:00,2022-09-08T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-09T00:00:00+02:00,4.6
2023-01-14T14:15:21.615000,2023-05-22T19:37:04.200492+00:00,2022-09-07T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-08T00:00:00+02:00,5.7
2023-01-14T14:15:12.922000,2023-05-22T19:37:00.541975+00:00,2022-09-06T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-07T00:00:00+02:00,9.5
2023-01-14T14:14:59.588000,2023-05-22T19:36:46.810835+00:00,2022-09-05T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-06T00:00:00+02:00,8.3
2023-01-14T14:14:52.781000,2023-05-22T19:36:42.985980+00:00,2022-09-04T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-05T00:00:00+02:00,10.1
2023-01-14T14:14:45.790000,2023-05-22T19:36:39.193537+00:00,2022-09-03T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-04T00:00:00+02:00,4.9
2023-01-14T14:14:32.900000,2023-05-22T19:35:05.078995+00:00,2022-09-02T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-03T00:00:00+02:00,11.9
2023-01-14T14:14:17.647000,2023-05-22T19:35:01.211621+00:00,2022-09-01T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-02T00:00:00+02:00,12.1
2023-01-14T14:14:00.838000,2023-05-22T19:34:56.597578+00:00,2022-08-31T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-09-01T00:00:00+02:00,11.1
2023-01-14T14:13:53.427000,2023-05-22T19:34:43.616193+00:00,2022-08-30T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-31T00:00:00+02:00,12.5
2023-01-14T14:13:45.847000,2023-05-22T19:34:39.591491+00:00,2022-08-29T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-30T00:00:00+02:00,0.8
2023-01-14T14:13:38.757000,2023-05-22T19:34:35.737269+00:00,2022-08-28T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-29T00:00:00+02:00,2.2
2023-01-14T14:13:31.436000,2023-05-22T19:34:22.075546+00:00,2022-08-27T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-28T00:00:00+02:00,0.7
2023-01-14T14:13:23.925000,2023-05-22T19:34:17.841495+00:00,2022-08-26T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-27T00:00:00+02:00,9.7
2023-01-14T14:13:16.750000,2023-05-22T19:34:14.217906+00:00,2022-08-25T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-26T00:00:00+02:00,7.9
2023-01-14T14:13:08.703000,2023-05-22T19:34:00.721397+00:00,2022-08-24T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-25T00:00:00+02:00,13.3
2023-01-14T14:12:56.422000,2023-05-22T19:33:57.090050+00:00,2022-08-23T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-24T00:00:00+02:00,11.1
2023-01-14T14:12:49.199000,2023-05-22T19:33:52.894039+00:00,2022-08-22T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-23T00:00:00+02:00,9.1
2023-01-14T14:12:41.672000,2023-05-22T19:33:41.618138+00:00,2022-08-21T00:00:00.001000+02:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-08-22T00:00:00+02:00,9.4
